id,total_fights,total_fight_time_sec,finish_rate,ctrl_avg,leg_landed_avg,body_landed_avg,kd,strikes_attempted,sub_att,career_td_acc,ko_tko_wins,sub_wins,ko_loss_rate,never_submitted,five_round_fights,five_round_wins,five_round_win_rate,five_round_decision_rate,ground_finish_rate,ground_landed_per_tko,sig_str_landed_per_sec,splm_std
6e92eb1242b46636,2,463,0.0,3.89,5.83,50.54,0.0,219.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1857,6.04
159da492e000afbf,8,2220,12.5,470.68,23.51,25.95,0.0,502.0,3.0,37.5,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1099,2.77
bd878a638e0e3be3,3,732,0.0,588.93,30.74,23.36,0.0,200.0,1.0,25.0,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.0779,2.16
bffeb123b21c9aad,3,649,0.0,77.66,13.87,9.71,0.0,155.0,2.0,25.0,0,0,66.67,1,0,0,0.0,0.0,0.0,0.0,0.0616,1.3
d0c29452d3272603,13,3137,30.77,506.09,12.05,18.07,2.0,827.0,16.0,51.72,0,4,7.69,1,0,0,0.0,0.0,0.0,0.0,0.095,4.88
9a97acbfd5a08bfa,1,278,100.0,135.97,16.19,3.24,1.0,41.0,0.0,0.0,1,0,0.0,1,0,0,0.0,0.0,100.0,8.0,0.0971,0.0
baa9be02c3e3e038,2,512,0.0,126.56,21.09,19.34,0.0,107.0,0.0,50.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0957,0.79
b7ffa72aa148599a,6,1126,16.67,4.0,21.58,39.96,1.0,421.0,0.0,0.0,1,0,0.0,0,0,0,0.0,0.0,100.0,2.0,0.1448,13.41
32c03df3c9760069,2,177,0.0,605.08,111.86,5.08,0.0,63.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1695,3.8
7413b80dbb0f8f9f,7,999,42.86,64.86,27.03,22.52,3.0,494.0,2.0,0.0,2,1,28.57,1,0,0,0.0,0.0,100.0,2.5,0.1772,59.67
2153a7f8396a46cc,2,475,0.0,85.26,11.37,24.63,0.0,61.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0653,0.42
ef7fa30364cbe7f2,8,2325,0.0,877.94,6.97,31.74,0.0,578.0,5.0,54.55,0,0,12.5,0,0,0,0.0,0.0,0.0,0.0,0.1084,3.19
00debc804e2b1cd4,5,1024,40.0,304.98,13.18,16.7,3.0,163.0,1.0,50.0,2,0,40.0,0,0,0,0.0,0.0,100.0,8.0,0.0801,3.99
e18a19001a3f7c7d,4,1190,0.0,567.23,12.1,22.69,0.0,588.0,0.0,58.33,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1597,5.91
1e7483dbff40b84b,4,1081,25.0,432.93,3.33,14.15,0.0,176.0,1.0,33.33,1,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.0786,4.3
40ff198adda94b9f,4,976,0.0,711.89,56.25,25.82,0.0,304.0,0.0,22.22,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.1424,3.2
7b310409440c9102,4,1200,0.0,801.75,27.0,12.75,0.0,158.0,3.0,30.43,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0642,1.28
179f1948dc234f1f,15,3331,26.67,695.74,13.24,30.8,2.0,782.0,5.0,30.11,4,0,20.0,0,1,1,100.0,0.0,100.0,17.0,0.1183,4.75
64360e618823a8e4,7,1863,0.0,269.57,9.66,22.71,0.0,458.0,4.0,28.57,0,0,14.29,1,0,0,0.0,0.0,0.0,0.0,0.0875,2.61
57887765f831e228,2,493,0.0,343.2,38.34,21.91,0.0,135.0,0.0,60.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1278,0.6
9eb069062a0cfc13,2,600,0.0,174.0,37.5,22.5,0.0,162.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1283,2.7
8a59d346dc976a10,18,3863,33.33,889.98,5.59,17.71,0.0,820.0,16.0,42.86,1,5,27.78,1,0,0,0.0,0.0,100.0,6.0,0.0852,3.79
32ba186f4b0e3267,8,2368,12.5,764.32,22.42,15.2,1.0,492.0,1.0,18.87,1,0,12.5,1,0,0,0.0,0.0,100.0,19.0,0.1018,2.76
aa6e591c2a2cdecd,2,366,50.0,641.8,12.3,24.59,2.0,252.0,1.0,42.86,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2186,10.3
ffc088e64fab57e9,13,3317,23.08,375.25,14.65,36.09,8.0,1186.0,0.0,30.0,3,0,0.0,0,2,2,100.0,50.0,100.0,2.0,0.155,5.2
ffdeb4fbea09ce75,2,599,0.0,570.95,4.51,28.55,0.0,112.0,1.0,20.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0835,4.2
8cad40a75e5c97f5,4,836,25.0,870.93,1.08,2.15,1.0,242.0,0.0,83.33,1,0,25.0,0,0,0,0.0,0.0,100.0,15.0,0.0945,6.54
9310418684bc896f,3,900,0.0,207.0,11.0,28.0,0.0,222.0,0.0,37.5,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0833,0.75
fd5b6598a3b70c0a,11,2434,27.27,470.34,12.57,25.88,2.0,982.0,5.0,16.67,1,2,27.27,1,0,0,0.0,0.0,100.0,1.0,0.1274,10.23
5c2ce761399dc9c5,2,156,0.0,548.08,5.77,5.77,0.0,12.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0385,0.53
4fcf6e0c4e0e6664,1,214,0.0,794.86,79.91,37.85,0.0,45.0,0.0,12.5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1495,0.0
4638cc6479cc0afe,3,701,0.0,132.24,12.84,24.39,0.0,243.0,0.0,33.33,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1113,3.37
72c4b253d2f5ebf2,3,418,0.0,682.54,10.77,8.61,0.0,84.0,0.0,18.18,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0789,2.23
6dd758d34da8d254,3,665,0.0,100.15,13.53,29.77,0.0,138.0,0.0,0.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1263,3.35
8bbc0cfc01bc1ba1,4,623,0.0,596.63,57.78,34.67,0.0,332.0,1.0,83.33,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.2584,16.91
ddf3e0ea10ea6d8c,2,492,0.0,0.0,9.15,14.63,0.0,72.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0467,2.3
abd2109bc4cb0291,1,94,0.0,0.0,57.45,9.57,0.0,79.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.1596,0.0
ed74afc8b5b47a61,4,937,0.0,333.3,37.46,33.62,0.0,364.0,0.0,45.45,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.2134,9.11
19db7ac26308178f,4,1085,0.0,812.07,31.52,51.43,0.0,332.0,2.0,16.13,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1512,4.9
33e00249ef08d3a4,3,476,0.0,355.46,49.16,60.5,0.0,150.0,0.0,33.33,0,0,66.67,0,0,0,0.0,0.0,0.0,0.0,0.166,6.02
16b89be2f5c16fba,2,395,0.0,43.29,6.84,4.56,0.0,73.0,0.0,0.0,0,0,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0354,1.31
fc31f896cde2bc2e,14,3415,14.29,714.2,33.21,17.92,2.0,727.0,5.0,49.21,2,0,21.43,1,0,0,0.0,0.0,100.0,5.5,0.1081,13.36
7b39035fae7268b8,2,192,0.0,121.88,23.44,196.88,0.0,222.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.5312,21.92
1f4b04a926ef1287,6,1453,33.33,716.04,35.31,42.74,2.0,806.0,1.0,45.0,1,1,0.0,0,0,0,0.0,0.0,100.0,38.0,0.2154,8.86
3a524c6700addc24,2,600,0.0,174.0,34.5,15.0,0.0,278.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.16,1.4
9147679e1a4ad4a3,2,320,0.0,444.38,5.62,8.44,0.0,63.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0563,3.0
701e057d63c124d9,6,1800,0.0,467.0,45.5,55.0,0.0,826.0,0.0,26.19,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1922,3.48
c1ea9d56cd953586,2,553,0.0,997.65,26.04,24.41,0.0,171.0,0.0,14.29,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1139,1.49
902ab9197b83d0db,13,3527,23.08,871.93,16.33,38.02,0.0,1406.0,6.0,35.63,0,3,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1375,3.76
3f52ce18fb98008f,6,1064,0.0,250.38,26.22,23.68,0.0,307.0,0.0,28.57,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.1306,11.12
b6c4451cb13c9303,6,1368,0.0,1458.55,13.82,28.29,1.0,363.0,0.0,26.92,0,0,16.67,0,0,0,0.0,0.0,0.0,0.0,0.1192,3.46
d1e7fc58d4225cdf,14,3508,14.29,1003.65,22.83,17.96,2.0,1085.0,3.0,34.83,2,0,14.29,1,0,0,0.0,0.0,50.0,10.0,0.1343,10.13
4ae4049426e0161d,2,600,0.0,1000.5,30.0,12.0,0.0,144.0,0.0,50.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0667,1.6
a54fc2d6fc224dc3,9,1836,22.22,597.06,5.39,24.02,2.0,640.0,6.0,60.53,1,1,22.22,0,0,0,0.0,0.0,100.0,9.0,0.1324,8.34
8e8e4487c621aa1c,2,504,0.0,941.07,7.14,21.43,0.0,97.0,2.0,40.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0913,1.33
49f4b511932f71e9,3,695,0.0,858.56,10.36,36.26,0.0,313.0,2.0,58.33,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1942,2.98
f86cb5f25d545e0e,4,923,25.0,64.36,21.45,23.4,0.0,292.0,0.0,66.67,1,0,25.0,1,0,0,0.0,0.0,100.0,4.0,0.1138,3.49
172c2135e70f87b7,6,1596,33.33,75.0,17.48,37.22,2.0,870.0,2.0,42.86,1,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1986,5.74
369e1ce458ef50a6,3,900,0.0,169.0,25.0,34.0,1.0,378.0,0.0,100.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2011,2.0
5f04e3d58d9ce982,21,4758,33.33,450.57,25.35,23.46,8.0,1312.0,10.0,40.0,5,2,9.52,0,0,0,0.0,0.0,100.0,6.6,0.1179,4.15
85d0fafb8b75d634,2,159,0.0,0.0,45.28,5.66,0.0,55.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0818,2.77
8d49545dadf9b919,4,953,0.0,203.04,5.67,7.56,0.0,254.0,1.0,57.14,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.0724,2.67
0c5c66ddd1886b83,7,1316,42.86,610.71,18.47,20.52,2.0,321.0,6.0,15.38,2,1,0.0,0,0,0,0.0,0.0,100.0,4.0,0.098,7.0
fb79582c410d049e,2,272,0.0,6.62,43.01,19.85,0.0,111.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1213,5.4
60029bcf496bd707,7,1197,57.14,966.92,9.02,13.53,0.0,211.0,0.0,45.0,4,0,28.57,1,0,0,0.0,0.0,100.0,9.75,0.1011,9.03
2284092f8b63273b,3,611,0.0,1.47,20.62,11.78,0.0,283.0,0.0,33.33,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.1506,4.06
1ed32eaaba9ffe10,3,707,0.0,143.85,11.46,14.0,0.0,176.0,2.0,11.11,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.0721,3.04
cc6f9d1e89f3449a,15,3003,20.0,666.83,16.78,13.79,1.0,709.0,8.0,32.61,0,3,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0939,11.29
7abe471b61725980,6,1581,16.67,296.02,7.97,6.26,0.0,200.0,5.0,32.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0417,1.39
5f87a5c00b3d17ed,21,4759,23.81,433.07,48.6,22.32,7.0,2678.0,5.0,32.5,3,2,14.29,0,0,0,0.0,0.0,66.67,6.0,0.1826,6.42
39cc64bf0a269db9,3,634,33.33,538.01,7.1,8.52,0.0,55.0,3.0,80.0,0,1,33.33,1,0,0,0.0,0.0,0.0,0.0,0.0363,1.76
8abf70f79e9e27c2,4,1091,25.0,793.58,7.42,14.02,0.0,120.0,1.0,7.69,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0513,1.37
64788ee44b062ded,5,1500,0.0,1098.0,16.2,9.6,0.0,395.0,1.0,38.71,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0987,2.8
c4af2feb4b58bc3b,4,1054,0.0,1114.33,17.93,11.95,1.0,289.0,0.0,38.89,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1129,1.4
ba280572acfba13f,14,2586,57.14,134.69,20.88,9.74,9.0,625.0,4.0,0.0,8,0,14.29,0,0,0,0.0,0.0,87.5,6.0,0.121,20.24
7e208569469c8bc8,3,595,0.0,161.85,7.56,4.54,0.0,45.0,3.0,16.67,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0286,1.05
bd5403efbaa445c0,5,992,0.0,435.48,38.1,29.03,0.0,292.0,0.0,55.56,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1815,10.6
3591d0d5d382a381,9,2021,22.22,893.32,14.25,25.38,1.0,543.0,5.0,39.39,0,2,11.11,1,0,0,0.0,0.0,0.0,0.0,0.1108,15.43
30a09e43f15f1d75,13,3195,15.38,381.69,9.3,18.31,4.0,649.0,12.0,31.82,1,1,15.38,1,0,0,0.0,0.0,0.0,0.0,0.0795,3.05
575360be653ad6a6,2,600,0.0,69.0,34.5,21.0,0.0,282.0,1.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1367,4.0
b959e8c7fd8390d2,9,2234,11.11,523.72,39.88,27.39,1.0,744.0,0.0,41.86,1,0,11.11,0,0,0,0.0,0.0,100.0,2.0,0.1361,7.95
c136b2a8852da5bd,4,1012,25.0,154.74,17.79,23.12,2.0,214.0,1.0,100.0,0,1,25.0,1,0,0,0.0,0.0,0.0,0.0,0.0958,1.0
69a400af4420cd6a,2,565,0.0,313.81,14.34,20.71,0.0,145.0,0.0,66.67,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0973,2.52
1971869b7e054261,7,1287,14.29,245.45,2.1,17.48,1.0,339.0,0.0,16.67,1,0,28.57,0,0,0,0.0,0.0,100.0,8.0,0.1033,3.74
d188a3b817860ec6,9,2094,22.22,370.49,14.18,33.52,1.0,734.0,10.0,21.43,1,1,11.11,1,0,0,0.0,0.0,100.0,4.0,0.1457,4.26
69e8c632135af48b,2,590,50.0,48.81,4.58,0.0,0.0,50.0,0.0,0.0,1,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.022,1.3
efb9a43415a56d34,2,600,0.0,988.5,34.5,30.0,0.0,203.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1583,3.3
173acb3f920082b8,7,1546,28.57,471.54,11.06,25.61,2.0,339.0,7.0,34.38,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.097,33.07
dcbf01d605681ad1,4,1200,0.0,1033.5,13.5,11.25,0.0,459.0,1.0,25.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.13,4.07
9b198c73e3d0d289,7,1463,14.29,258.37,23.38,20.92,1.0,391.0,0.0,20.51,1,0,42.86,0,0,0,0.0,0.0,100.0,6.0,0.1155,4.02
f95381efb3051d81,6,1637,16.67,262.25,8.8,31.89,4.0,532.0,0.0,6.67,1,0,33.33,1,0,0,0.0,0.0,100.0,5.0,0.1252,5.24
6809c31286b08d97,7,2082,14.29,261.96,57.06,38.04,1.0,902.0,0.0,7.14,1,0,0.0,1,0,0,0.0,0.0,100.0,3.0,0.1921,4.06
7bc96507e4b38d3b,4,781,25.0,278.87,3.46,39.18,2.0,171.0,2.0,28.57,1,0,75.0,1,0,0,0.0,0.0,100.0,5.0,0.1293,14.27
5580771f383e141f,6,1546,0.0,84.41,33.76,32.02,1.0,488.0,2.0,28.57,0,0,16.67,0,0,0,0.0,0.0,0.0,0.0,0.1507,2.37
b4c96c3d9139bf0e,2,600,0.0,999.0,1.5,0.0,0.0,320.0,3.0,54.55,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1017,3.9
d2a9be6bf2de624c,1,123,0.0,658.54,0.0,0.0,0.0,5.0,3.0,100.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3c0437fbeda06962,13,2725,15.38,703.82,19.16,39.3,2.0,1217.0,1.0,50.0,2,0,30.77,0,0,0,0.0,0.0,100.0,28.5,0.1728,7.52
d5b7fac960e58920,2,595,0.0,204.2,19.66,10.59,0.0,84.0,2.0,50.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0437,0.22
92b62174c175ce19,7,1729,28.57,401.85,14.05,21.86,3.0,579.0,0.0,35.71,2,0,28.57,0,0,0,0.0,0.0,100.0,9.0,0.1434,5.34
ffc3e6daaa6da0b7,6,663,33.33,1430.77,13.57,76.02,3.0,368.0,0.0,62.5,2,0,16.67,0,0,0,0.0,0.0,100.0,34.0,0.2805,14.42
0c9c0a43d3f3f49d,4,909,0.0,924.75,110.89,35.64,0.0,406.0,0.0,13.95,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.2321,3.23
2e25c1d983c26311,4,480,0.0,1781.25,41.25,20.62,1.0,130.0,3.0,36.0,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.1125,19.68
fb8a3025ae722e64,4,924,0.0,467.53,31.17,35.06,0.0,551.0,0.0,50.0,0,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.2067,6.48
3623bd267a2eef2e,7,1784,14.29,730.49,21.19,12.11,0.0,294.0,8.0,20.0,0,1,14.29,1,0,0,0.0,0.0,0.0,0.0,0.0678,2.38
5fceb45939fc0c8a,4,920,0.0,753.26,21.52,16.63,0.0,106.0,1.0,46.15,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.063,3.47
8bb6f4479685bbcc,8,1758,12.5,249.32,25.6,41.98,1.0,546.0,5.0,33.33,0,1,12.5,0,0,0,0.0,0.0,0.0,0.0,0.1468,7.85
05560764359161e4,10,2500,30.0,228.6,6.48,10.8,5.0,695.0,2.0,42.86,3,0,10.0,1,0,0,0.0,0.0,100.0,7.33,0.0976,3.92
f3a853544e4413c4,2,536,0.0,535.63,1.68,3.36,0.0,29.0,0.0,0.0,0,0,50.0,1,0,0,0.0,0.0,0.0,0.0,0.0187,0.55
6bf5a7d3e081ade2,8,2272,12.5,47.93,40.8,49.12,1.0,950.0,1.0,37.5,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1879,5.59
fc60ecf0671b9489,2,430,50.0,1772.79,10.47,18.84,0.0,138.0,3.0,62.5,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0953,0.86
ee9d73f4fee9cbdd,11,2298,27.27,549.87,5.09,15.27,4.0,647.0,10.0,21.62,1,2,27.27,0,1,1,100.0,0.0,100.0,1.0,0.1149,4.8
f2ad06f1007c481a,2,401,0.0,870.82,40.4,33.67,0.0,167.0,0.0,42.86,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2319,4.6
bd21a1e3d41c97ee,5,1052,0.0,1432.13,41.06,23.1,0.0,234.0,2.0,40.0,0,0,40.0,1,0,0,0.0,0.0,0.0,0.0,0.1188,5.08
c1a5d3843596df92,3,357,33.33,932.77,12.61,57.98,2.0,123.0,0.0,50.0,1,0,33.33,0,0,0,0.0,0.0,100.0,26.0,0.2409,45.75
d0a5ef38a7778ac2,3,400,0.0,544.5,24.75,54.0,0.0,182.0,1.0,100.0,0,0,66.67,1,0,0,0.0,0.0,0.0,0.0,0.1675,72.64
bc3ec52ef70fc155,7,1585,28.57,755.77,36.34,26.12,4.0,313.0,0.0,28.57,2,0,28.57,1,0,0,0.0,0.0,100.0,2.0,0.1306,4.1
cf9d24e4bd0cf2ce,13,3485,30.77,1252.51,15.75,19.11,0.0,795.0,13.0,36.73,0,4,7.69,0,0,0,0.0,0.0,0.0,0.0,0.0996,4.2
ba043b03eb799063,5,1062,0.0,241.53,22.88,6.78,0.0,375.0,0.0,21.74,0,0,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0942,2.15
43563a32c3f10e95,8,1709,25.0,312.29,17.38,34.23,3.0,349.0,1.0,83.33,1,1,12.5,0,0,0,0.0,0.0,100.0,2.0,0.1486,8.7
fe435e440b5de0ff,8,2153,0.0,915.47,35.53,54.34,0.0,1103.0,1.0,12.35,0,0,12.5,1,1,1,100.0,100.0,0.0,0.0,0.1621,6.5
ab850a77a0fa487d,8,1947,0.0,194.61,15.72,35.59,3.0,1406.0,0.0,33.33,0,0,12.5,0,0,0,0.0,0.0,0.0,0.0,0.2342,5.37
44bc27bfa76dcd9e,4,911,0.0,964.22,12.84,16.79,1.0,292.0,0.0,58.33,0,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.1032,2.88
901cddcbfa079097,4,1173,0.0,403.58,5.37,31.46,0.0,342.0,1.0,45.45,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1049,4.44
5cafbc97dba2e797,3,742,33.33,830.86,10.92,12.13,0.0,120.0,3.0,50.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0714,5.05
d8d7b24d276c8cb0,1,300,0.0,18.0,0.0,3.0,0.0,12.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0167,0.0
80dbeb1dd5b53e64,8,2400,0.0,113.25,9.0,50.25,0.0,1690.0,1.0,16.67,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2529,10.98
700a674c042b7a96,9,2321,22.22,602.2,14.74,24.43,2.0,775.0,4.0,37.84,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1534,8.95
15b1b21cd743d652,8,1760,0.0,939.89,18.92,19.43,0.0,554.0,9.0,36.84,0,0,37.5,0,0,0,0.0,0.0,0.0,0.0,0.1051,3.27
b406da701c479076,3,822,0.0,467.52,28.47,18.61,0.0,231.0,0.0,33.33,0,0,33.33,0,0,0,0.0,0.0,0.0,0.0,0.1144,4.05
f8fe2053d73d7bcf,8,1675,12.5,1085.91,19.34,18.81,0.0,439.0,3.0,44.23,0,1,12.5,0,0,0,0.0,0.0,0.0,0.0,0.117,3.48
ff4c3ab594c7fac3,4,1073,0.0,219.76,17.61,26.84,0.0,507.0,1.0,11.76,0,0,25.0,1,0,0,0.0,0.0,0.0,0.0,0.1584,4.07
a20d7dfaba74c067,7,1778,14.29,139.71,30.37,20.25,0.0,945.0,2.0,17.65,0,1,14.29,1,0,0,0.0,0.0,0.0,0.0,0.1946,5.66
7c6e87729e824ef4,7,1959,14.29,452.53,9.19,28.48,0.0,486.0,6.0,68.42,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.096,2.43
c295de4e10acd4c9,4,1200,0.0,405.75,31.5,52.5,0.0,619.0,0.0,12.5,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2367,6.25
98f6da59d765ec94,11,2108,0.0,1345.73,11.1,22.2,0.0,228.0,0.0,42.11,0,0,36.36,0,0,0,0.0,0.0,0.0,0.0,0.0612,10.31
fe91d254db77a7fc,5,1088,40.0,174.54,5.79,17.37,0.0,301.0,7.0,37.5,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0588,2.92
d1e1fdcea7c8a90a,5,1381,40.0,928.67,29.98,8.47,0.0,346.0,5.0,22.22,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0949,2.92
b9c03e7a4557e542,3,899,0.0,1305.45,19.02,9.01,0.0,73.0,0.0,81.82,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.0489,0.95
32be4b7f7de1c905,8,2210,0.0,727.74,7.33,12.62,0.0,733.0,3.0,40.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1367,4.02
915c8d39d4a0e7d1,2,370,0.0,0.0,7.3,12.16,0.0,154.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1189,2.29
d43a048a880efdff,22,4735,40.91,599.11,25.09,18.06,5.0,1333.0,10.0,45.95,7,2,18.18,0,0,0,0.0,0.0,100.0,6.86,0.1208,5.08
960d6cae8879ba2b,8,1616,25.0,297.4,61.26,39.54,4.0,677.0,0.0,66.67,2,0,0.0,0,0,0,0.0,0.0,100.0,3.5,0.1869,52.68
658c3465581ae46b,12,2049,33.33,170.86,35.14,5.27,8.0,361.0,1.0,0.0,4,0,33.33,0,0,0,0.0,0.0,50.0,1.75,0.0918,6.62
981ab7a0576f76a0,2,600,0.0,442.5,24.0,43.5,0.0,262.0,0.0,22.22,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1367,2.6
b13da0b1a3aed3e7,6,1713,16.67,487.57,57.27,32.57,0.0,731.0,2.0,36.36,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1821,4.71
da1d8d76404bb6b5,3,900,0.0,993.0,15.0,12.0,0.0,115.0,1.0,37.5,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0589,1.09
1ad381c8994c4e5b,2,204,0.0,0.0,0.0,8.82,0.0,17.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0245,0.05
6546af7ab545b90c,4,1108,25.0,459.75,12.18,13.81,0.0,165.0,3.0,26.67,0,1,25.0,1,0,0,0.0,0.0,0.0,0.0,0.0596,1.86
dd37fd509af89f15,25,6236,36.0,797.96,3.75,11.55,4.0,1183.0,7.0,48.19,6,3,12.0,0,0,0,0.0,0.0,83.33,8.5,0.0686,3.67
f65dcb22dada2223,4,1057,25.0,364.43,13.62,19.58,0.0,233.0,6.0,33.33,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0804,2.35
6506c1d34da9c013,22,5855,36.36,1495.18,33.51,37.66,9.0,2470.0,24.0,73.77,5,3,4.55,0,13,13,100.0,61.54,100.0,20.6,0.2243,7.49
e5d03e4d966126bd,5,988,20.0,840.79,0.91,6.38,0.0,119.0,9.0,80.0,0,1,20.0,0,0,0,0.0,0.0,0.0,0.0,0.0425,2.4
5c1ca0c72b599a3c,5,992,20.0,33.57,7.26,6.35,1.0,186.0,0.0,0.0,1,0,40.0,1,0,0,0.0,0.0,100.0,2.0,0.0837,10.78
b35ba64b6a2bbcb3,2,262,0.0,443.13,109.92,27.48,0.0,116.0,3.0,27.27,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.2366,2.57
7f955f71fa2ce7ac,15,2435,26.67,455.73,3.33,18.11,4.0,626.0,0.0,78.57,4,0,26.67,0,0,0,0.0,0.0,75.0,2.5,0.1228,67.53
5dfe71ade71f3a4b,2,600,0.0,595.5,30.0,10.5,0.0,306.0,0.0,20.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2033,5.4
893d51aaf024eddd,6,1406,33.33,987.7,5.76,21.76,0.0,384.0,6.0,44.9,0,2,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1565,6.94
